latitude,elevation,name,url,photo,hasMap,longitude
47° 22′ 51″ N,2663,Grubenkarspitze,https://de.wikipedia.org/wiki/Grubenkarspitze,https://de.wikipedia.org/wiki/Datei:Grubenkarspitze_von_Kaskarspitze_HQ.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Grubenkarspitze&language=de&params=47.380833333333_N_11.521944444444_E_dim:5000_region:AT-7_type:mountain(2663),11° 31′ 19″ O
47° 6′ 33″ N,3657,Großvenediger,https://de.wikipedia.org/wiki/Gro%C3%9Fvenediger,https://de.wikipedia.org/wiki/Datei:Grossvenediger.01.vm.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Gro%C3%9Fvenediger&language=de&params=47.109166666667_N_12.345555555556_E_dim:5000_region:AT-5/AT-7_type:mountain(3657)&title=Gro%C3%9Fvenediger,12° 20′ 44″ O
47° 4′ 26″ N,3798,Großglockner,https://de.wikipedia.org/wiki/Gro%C3%9Fglockner,https://de.wikipedia.org/wiki/Datei:Compton_Gro%C3%9Fglockner.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Gro%C3%9Fglockner&language=de&params=47.073888888889_N_12.694722222222_E_dim:5000_region:AT-7/AT-2_type:mountain(3798),12° 41′ 41″ O
47° 8′ 10″ N,2900,Großer Landeggkopf,https://de.wikipedia.org/wiki/Gro%C3%9Fer_Landeggkopf,"https://de.wikipedia.org/wiki/Datei:Daberkees_mit_Sillingkopf_und_Amertaler_H%C3%B6he,_sowie_links_Gro%C3%9Fer_Landeggkopf_und_dahinter_Stubacher_Sonnblick.JPG",https://tools.wmflabs.org/geohack/geohack.php?pagename=Gro%C3%9Fer_Landeggkopf&language=de&params=47.136122_N_12.566477_E_dim:5000_region:AT-5/AT-7_type:mountain(2900),12° 33′ 59″ O
47° 3′ 23″ N,2917,Großer Ingent,https://de.wikipedia.org/wiki/Gro%C3%9Fer_Ingent,https://de.wikipedia.org/wiki/Datei:Gro%C3%9Fer_Igent.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Gro%C3%9Fer_Ingent&language=de&params=47.056388888889_N_11.787777777778_E_dim:5000_region:AT-7_type:mountain(2917)&title=Gro%C3%9Fer+Ingent,11° 47′ 16″ O
47° 2′ 24″ N,3044,Mittereggspitze,https://de.wikipedia.org/wiki/Mittereggspitze,https://de.wikipedia.org/wiki/Datei:Mittereggspitze_a.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Mittereggspitze&language=de&params=47.040002_N_12.450714_E_dim:5000_region:AT-7_type:mountain(3044),12° 27′ 3″ O
47° 3′ 34″ N,3314,Großer Hexenkopf,https://de.wikipedia.org/wiki/Gro%C3%9Fer_Hexenkopf,"https://de.wikipedia.org/wiki/Datei:Eissee,_Seekopfscharte_und_Hexenkopf.JPG",https://tools.wmflabs.org/geohack/geohack.php?pagename=Gro%C3%9Fer_Hexenkopf&language=de&params=47.059523_N_12.405276_E_dim:5000_region:AT-7_type:mountain(3314)&title=Gro%C3%9Fer+Hexenkopf,12° 24′ 19″ O
47° 5′ 6″ N,3352,Großer Happ,https://de.wikipedia.org/wiki/Gro%C3%9Fer_Happ,https://de.wikipedia.org/wiki/Datei:Gro%C3%9Fer_Happ_von_der_Wei%C3%9Fspitze_b.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Gro%C3%9Fer_Happ&language=de&params=47.085004_N_12.311904_E_dim:5000_region:AT-7_type:mountain(3352)&title=Gro%C3%9Fer+Happ,12° 18′ 43″ O
47° 1′ 11″ N,3201,Großer Greiner,https://de.wikipedia.org/wiki/Gro%C3%9Fer_Greiner,https://de.wikipedia.org/wiki/Datei:Schlegeisspeicher_Panorama_vom_Berliner_H%C3%B6henweg_Nr_526_in_den_Zillertaler_Alpen.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Gro%C3%9Fer_Greiner&language=de&params=47.019722222222_N_11.753611111111_E_dim:5000_region:AT-7_type:mountain(3201)&title=Gro%C3%9Fer+Greiner,11° 45′ 13″ O
47° 20′ 39″ N,2726,Großer Bettelwurf,https://de.wikipedia.org/wiki/Gro%C3%9Fer_Bettelwurf,https://de.wikipedia.org/wiki/Datei:Bettelwurf.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Gro%C3%9Fer_Bettelwurf&language=de&params=47.344294444444_N_11.519766666667_E_dim:5000_region:AT-7_type:mountain(2726),11° 31′ 11″ O
47° 20′ 29″ N,2309,Großer Beil,https://de.wikipedia.org/wiki/Gro%C3%9Fer_Beil,https://de.wikipedia.org/wiki/Datei:Gro%C3%9Fer_Beil_W.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Gro%C3%9Fer_Beil&language=de&params=47.341388888889_N_12.026666666667_E_dim:5000_region:AT-7_type:mountain(2309),12° 1′ 36″ O
47° 24′ 43″ N,2585,Große Riedlkarspitze,https://de.wikipedia.org/wiki/Gro%C3%9Fe_Riedlkarspitze,https://de.wikipedia.org/wiki/Datei:Gro%C3%9Fe_Riedlkarspitze_SW.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Gro%C3%9Fe_Riedlkarspitze&language=de&params=47.411944444444_N_11.367222222222_E_dim:5000_region:AT-7_type:mountain(2585),11° 22′ 2″ O
47° 9′ 15″ N,2700,Große Ochsenwand,https://de.wikipedia.org/wiki/Gro%C3%9Fe_Ochsenwand,https://de.wikipedia.org/wiki/Datei:Schlicker_Seespitze-Riepenwand-Gro%C3%9Fe_Ochsenwand_NE.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Gro%C3%9Fe_Ochsenwand&language=de&params=47.154166666667_N_11.278333333333_E_dim:5000_region:AT-7_type:mountain(2700)&title=Gro%C3%9Fe+Ochsenwand,11° 16′ 42″ O
46° 56′ 27″ N,2631,Gritzer Hörndl,https://de.wikipedia.org/wiki/Gritzer_H%C3%B6rndl,https://de.wikipedia.org/wiki/Datei:Gritzer_H%C3%B6rndl1.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Gritzer_H%C3%B6rndl&language=de&params=46.940833333333_N_12.387777777778_E_dim:5000_region:AT-7_type:mountain(2631),12° 23′ 16″ O
47° 10′ 31″ N,2581,Grießkopf,https://de.wikipedia.org/wiki/Grie%C3%9Fkopf,https://de.wikipedia.org/wiki/Datei:Griesskopf_Sommer_2014.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Grie%C3%9Fkopf&language=de&params=47.1753_N_10.33214_E_dim:5000_region:AT-7_type:mountain(2581)&title=Grie%C3%9Fkopf,10° 19′ 56″ O
47° 6′ 5″ N,3287,Breiter Grießkogel,https://de.wikipedia.org/wiki/Breiter_Grie%C3%9Fkogel,https://de.wikipedia.org/wiki/Datei:Breiter_Grieskogel_NW.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Breiter_Grie%C3%9Fkogel&language=de&params=47.101388888889_N_11.022777777778_E_dim:5000_region:AT-7_type:mountain(3287),11° 1′ 22″ O
47° 0′ 9″ N,3031,Gridenkarköpfe,https://de.wikipedia.org/wiki/Gridenkark%C3%B6pfe,https://de.wikipedia.org/wiki/Datei:Gridenkark%C3%B6pfe_II.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Gridenkark%C3%B6pfe&language=de&params=47.0025_N_12.733333333333_E_dim:5000_region:AT-7_type:mountain(3031)&title=Gridenkark%C3%B6pfe,12° 44′ 0″ O
47° 4′ 46″ N,3053,Grauer Schimme,https://de.wikipedia.org/wiki/Grauer_Schimme,https://de.wikipedia.org/wiki/Datei:Luckenkogel_%C3%84u%C3%9Ferer_Knappentr%C3%B6ger_vom_Muntanitz.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Grauer_Schimme&language=de&params=47.07942_N_12.58426_E_dim:5000_region:AT-7_type:mountain(3053),12° 35′ 3″ O
47° 24′ 54″ N,1899,Gratlspitze,https://de.wikipedia.org/wiki/Gratlspitze,https://de.wikipedia.org/wiki/Datei:Gratlspitz_Alpbachtal-1.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Gratlspitze&language=de&params=47.414938888889_N_11.947661111111_E_dim:5000_region:AT-7_type:mountain(1899),11° 56′ 52″ O
47° 28′ 37″ N,2020,Grasbergjoch,https://de.wikipedia.org/wiki/Grasbergjoch,https://de.wikipedia.org/wiki/Datei:20060611-Grasbergjoch_von_Westen.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Grasbergjoch&language=de&params=47.476944444444_N_11.541944444444_E_dim:5000_region:AT-7_type:mountain(2020)&title=Grasbergjoch,11° 32′ 31″ O
47° 7′ 29″ N,3086,Granatspitze,https://de.wikipedia.org/wiki/Granatspitze,https://de.wikipedia.org/wiki/Datei:GranatspitzeFromN.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Granatspitze&language=de&params=47.124722222222_N_12.591944444444_E_dim:5000_region:AT-5/AT-7_type:mountain(3086),12° 35′ 31″ O
47° 33′ 52″ N,2242,Goinger Halt,https://de.wikipedia.org/wiki/Goinger_Halt,https://de.wikipedia.org/wiki/Datei:Goinger_Halten_HQ.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Goinger_Halt&language=de&params=47.564444444444_N_12.325277777778_E_dim:5000_region:AT-7_type:mountain(2242)&title=Goinger+Halt,12° 19′ 31″ O
47° 12′ 31″ N,2677,Glungezer,https://de.wikipedia.org/wiki/Glungezer,https://de.wikipedia.org/wiki/Datei:Glungezer_(Sonnenspitze)_von_Innsbruck.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Glungezer&language=de&params=47.208611111111_N_11.528055555556_E_dim:5000_region:AT-7_type:mountain(2677),11° 31′ 41″ O
46° 57′ 42″ N,3206,Glödis,https://de.wikipedia.org/wiki/Gl%C3%B6dis,https://de.wikipedia.org/wiki/Datei:GloedisFromS.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Gl%C3%B6dis&language=de&params=46.961666666667_N_12.725833333333_E_dim:5000_region:AT-7_type:mountain(3206),12° 43′ 33″ O
46° 53′ 37″ N,3355,Glockturm,https://de.wikipedia.org/wiki/Glockturm,https://de.wikipedia.org/wiki/Datei:GlockturmFromNE.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Glockturm&language=de&params=46.893611111111_N_10.665833333333_E_dim:5000_region:AT-7_type:mountain(3355),10° 39′ 57″ O
47° 4′ 47″ N,3721,Glocknerwand,https://de.wikipedia.org/wiki/Glocknerwand,https://de.wikipedia.org/wiki/Datei:Glocknerwand.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Glocknerwand&language=de&params=47.079722222222_N_12.686388888889_E_dim:5000_region:AT-2/AT-7_type:mountain(3721),12° 41′ 11″ O
47° 6′ 55″ N,2828,Glockenkogel,https://de.wikipedia.org/wiki/Glockenkogel,https://de.wikipedia.org/wiki/Datei:Granatspitze_und_Glockenkogel.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Glockenkogel&language=de&params=47.115411_N_12.54439_E_dim:5000_region:AT-7_type:mountain(2828),12° 32′ 40″ O
47° 20′ 3″ N,2575,Gliegerkarspitze,https://de.wikipedia.org/wiki/Gliegerkarspitze,https://de.wikipedia.org/wiki/Datei:Kaufbeurer_Haus_mit_Gliegerkarspitze.png,https://tools.wmflabs.org/geohack/geohack.php?pagename=Gliegerkarspitze&language=de&params=47.334166666667_N_10.453888888889_E_dim:5000_region:AT-7_type:mountain(2575)&title=Gliegerkarspitze,10° 27′ 14″ O
47° 19′ 30″ N,2372,Gleirschtaler Brandjoch,https://de.wikipedia.org/wiki/Gleirschtaler_Brandjoch,https://de.wikipedia.org/wiki/Datei:Gleirschtaler_Brandjoch_N.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Gleirschtaler_Brandjoch&language=de&params=47.325_N_11.41_E_dim:5000_region:AT-7_type:mountain(2372),11° 24′ 36″ O
47° 18′ 56″ N,2317,Gleirschspitze,https://de.wikipedia.org/wiki/Gleirschspitze,https://de.wikipedia.org/wiki/Datei:Gleirschspitze.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Gleirschspitze&language=de&params=47.315555555556_N_11.398333333333_E_dim:5000_region:AT-7_type:mountain(2317),11° 23′ 54″ O
47° 9′ 25″ N,2994,Gleirscher Rosskogel,https://de.wikipedia.org/wiki/Gleirscher_Rosskogel,https://de.wikipedia.org/wiki/Datei:GleirscherRosskogelFromSE.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Gleirscher_Rosskogel&language=de&params=47.156944444444_N_11.049444444444_E_dim:5000_region:AT-7_type:mountain(2994),11° 2′ 58″ O
47° 6′ 53″ N,3189,Gleirscher Fernerkogel,https://de.wikipedia.org/wiki/Gleirscher_Fernerkogel,https://de.wikipedia.org/wiki/Datei:Gleirscher_Fernerkogel_S.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Gleirscher_Fernerkogel&language=de&params=47.114722222222_N_11.063055555556_E_dim:5000_region:AT-7_type:mountain(3189),11° 3′ 47″ O
47° 21′ 40″ N,2492,Hoher Gleirsch,https://de.wikipedia.org/wiki/Hoher_Gleirsch,https://de.wikipedia.org/wiki/Datei:Hoher_Gleirsch4.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Hoher_Gleirsch&language=de&params=47.361111111111_N_11.356111111111_E_dim:5000_region:AT-7_type:mountain(2492),11° 21′ 22″ O
47° 24′ 10″ N,2270,Glasfelderkopf,https://de.wikipedia.org/wiki/Glasfelderkopf,https://de.wikipedia.org/wiki/Datei:Glasfelderkopf2010.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Glasfelderkopf&language=de&params=47.402777777778_N_10.431666666667_E_dim:5000_region:DE-BY/AT-7_type:mountain(2270),10° 25′ 54″ O
47° 30′ 6″ N,2173,Gimpel (Berg),https://de.wikipedia.org/wiki/Gimpel_(Berg),https://de.wikipedia.org/wiki/Datei:GimpelTannheimerAlpen.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Gimpel_(Berg)&language=de&params=47.501666666667_N_10.616388888889_E_dim:5000_region:AT-7_type:mountain(2173)&title=Gimpel,10° 36′ 59″ O
47° 16′ 13″ N,2506,Gilfert,https://de.wikipedia.org/wiki/Gilfert,https://de.wikipedia.org/wiki/Datei:Gilfert_und_Sonntagskoepfl.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Gilfert&language=de&params=47.270277777778_N_11.743055555556_E_dim:5000_region:AT-7_type:mountain(2506),11° 44′ 35″ O
47° 3′ 29″ N,3001,Gigalitz,https://de.wikipedia.org/wiki/Gigalitz,https://de.wikipedia.org/wiki/Datei:Lapenscharte.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Gigalitz&language=de&params=47.058055555556_N_11.890833333333_E_dim:5000_region:AT-7_type:mountain(3001),11° 53′ 27″ O
47° 20′ 14″ N,2363,Geißstein (Kitzbüheler Alpen),https://de.wikipedia.org/wiki/Gei%C3%9Fstein_(Kitzb%C3%BCheler_Alpen),https://de.wikipedia.org/wiki/Datei:Gei%C3%9Fstein.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Gei%C3%9Fstein_(Kitzb%C3%BCheler_Alpen)&language=de&params=47.337222222222_N_12.495_E_dim:5000_region:AT-5/AT-7_type:mountain(2363)&title=Gei%C3%9Fstein,12° 29′ 42″ O
47° 5′ 37″ N,3360,Großer Geiger,https://de.wikipedia.org/wiki/Gro%C3%9Fer_Geiger,https://de.wikipedia.org/wiki/Datei:Gro%C3%9Fer_Geiger_from_N.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Gro%C3%9Fer_Geiger&language=de&params=47.093611111111_N_12.308055555556_E_dim:5000_region:AT-5/AT-7_type:mountain(3360),12° 18′ 29″ O
47° 0′ 19″ N,3393,Hohe Geige,https://de.wikipedia.org/wiki/Hohe_Geige,https://de.wikipedia.org/w/index.php?title=Datei:HoheGeige.jpg&filetimestamp=20070823215606&,https://tools.wmflabs.org/geohack/geohack.php?pagename=Hohe_Geige&language=de&params=47.0054_N_10.9077_E_dim:5000_region:AT-7_type:mountain(3393),10° 54′ 28″ O
47° 31′ 11″ N,2161,Geierköpfe,https://de.wikipedia.org/wiki/Geierk%C3%B6pfe,https://de.wikipedia.org/wiki/Datei:Geierkoepfe_Ammergauer_Alpen.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Geierk%C3%B6pfe&language=de&params=47.519722222222_N_10.875_E_dim:5000_region:AT-7_type:mountain(2161),10° 52′ 30″ O
47° 8′ 24″ N,2857,Geier (Tuxer Alpen),https://de.wikipedia.org/wiki/Geier_(Tuxer_Alpen),"https://de.wikipedia.org/wiki/Datei:Geier,_Tuxer_Alpen_from_NE.jpg",https://tools.wmflabs.org/geohack/geohack.php?pagename=Geier_(Tuxer_Alpen)&language=de&params=47.14_N_11.632777777778_E_dim:5000_region:AT-7_type:mountain(2857)&title=Geier,11° 37′ 58″ O
47° 23′ 12″ N,2367,Gehrenspitze (Wetterstein),https://de.wikipedia.org/wiki/Gehrenspitze_(Wetterstein),https://de.wikipedia.org/wiki/Datei:20100710-Gehrenspitze_von_Nordwesten.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Gehrenspitze_(Wetterstein)&language=de&params=47.386666666667_N_11.135_E_dim:5000_region:AT-7_type:mountain(2367)&title=Gehrenspitze,11° 8′ 6″ O
47° 30′ 5″ N,2163,Gehrenspitze (Tannheimer Berge),https://de.wikipedia.org/wiki/Gehrenspitze_(Tannheimer_Berge),https://de.wikipedia.org/wiki/Datei:Gehrenspitze_from_Schneid.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Gehrenspitze_(Tannheimer_Berge)&language=de&params=47.501388888889_N_10.655_E_dim:5000_region:AT-7_type:mountain(2163),10° 39′ 18″ O
47° 3′ 55″ N,3288,Gefrorene-Wand-Spitzen,https://de.wikipedia.org/wiki/Gefrorene-Wand-Spitzen,https://de.wikipedia.org/wiki/Datei:Gefrorne_wand_spitzen.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Gefrorene-Wand-Spitzen&language=de&params=47.065277777778_N_11.679166666667_E_dim:5000_region:AT-7_type:mountain(3288)&title=Gefrorene-Wand-Spitzen,11° 40′ 45″ O
47° 16′ 0″ N,2217,Gedrechter,https://de.wikipedia.org/wiki/Gedrechter,https://de.wikipedia.org/wiki/Datei:Gedrechter.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Gedrechter&language=de&params=47.266777777778_N_11.828027777778_E_dim:5000_region:AT-7_type:mountain(2217),11° 49′ 41″ O
47° 10′ 24″ N,2945,Gatschkopf,https://de.wikipedia.org/wiki/Gatschkopf,https://de.wikipedia.org/wiki/Datei:Parseierspitze_und_Gatschkopf.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Gatschkopf&language=de&params=47.173333333333_N_10.489166666667_E_dim:5000_region:AT-7_type:mountain(2945),10° 29′ 21″ O
47° 3′ 57″ N,3074,Gastacher Wände,https://de.wikipedia.org/wiki/Gastacher_W%C3%A4nde,https://de.wikipedia.org/wiki/Datei:Gastacher_W%C3%A4nde_vom_Anstieg_zur_Wei%C3%9Fspitze.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Gastacher_W%C3%A4nde&language=de&params=47.065879_N_12.369383_E_dim:5000_region:AT-7_type:mountain(3074)&title=Gastacher+W%C3%A4nde,12° 22′ 10″ O
47° 23′ 9″ N,2377,Gartnerwand,https://de.wikipedia.org/wiki/Gartnerwand,https://de.wikipedia.org/wiki/Datei:Gartnerwand.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Gartnerwand&language=de&params=47.385833333333_N_10.82_E_dim:5000_region:AT-7_type:mountain(2377)&title=Gartnerwand,10° 49′ 12″ O
47° 0′ 32″ N,2470,Gargglerin,https://de.wikipedia.org/wiki/Gargglerin,https://de.wikipedia.org/wiki/Datei:Gargglerin_SSE.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Gargglerin&language=de&params=47.008888888889_N_11.328611111111_E_dim:5000_region:AT-7_type:mountain(2470),11° 19′ 43″ O
47° 5′ 24″ N,2914,Gänsekragen,https://de.wikipedia.org/wiki/G%C3%A4nsekragen,https://de.wikipedia.org/wiki/Datei:GaensekragenFromNE.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=G%C3%A4nsekragen&language=de&params=47.09_N_11.039444444444_E_dim:5000_region:AT-7_type:mountain(2914),11° 2′ 22″ O
46° 57′ 32″ N,3102,Ganot (Berg),https://de.wikipedia.org/wiki/Ganot_(Berg),https://de.wikipedia.org/wiki/Datei:Ganot_vom_Debantgrat.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Ganot_(Berg)&language=de&params=46.958791_N_12.706146_E_dim:5000_region:AT-7_type:mountain(3102)&title=Ganot,12° 42′ 22″ O
46° 45′ 59″ N,2486,Gamswiesenspitze,https://de.wikipedia.org/wiki/Gamswiesenspitze,https://de.wikipedia.org/wiki/Datei:Gamswiesenspitzen_und_Blo%C3%9Fkofel.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Gamswiesenspitze&language=de&params=46.766388888889_N_12.783055555556_E_dim:5000_region:AT-7_type:mountain(2486)&title=Gro%C3%9Fe+Gamswiesenspitze,12° 46′ 59″ O
46° 58′ 44″ N,3050,Gamsspitzl (Stubaier Alpen),https://de.wikipedia.org/wiki/Gamsspitzl_(Stubaier_Alpen),https://de.wikipedia.org/wiki/Datei:Oberer_Gr%C3%BCnausee.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Gamsspitzl_(Stubaier_Alpen)&language=de&params=46.97888_N_11.20237_E_dim:5000_region:AT-7_type:mountain(3050)&title=Gamsspitzl,11° 12′ 9″ O
46° 55′ 54″ N,3014,Gamspleisspitze,https://de.wikipedia.org/wiki/Gamspleisspitze,https://de.wikipedia.org/wiki/Datei:Alps_location_map.png,https://tools.wmflabs.org/geohack/geohack.php?pagename=Gamspleisspitze&language=de&params=46.93164_N_10.24168_E_dim:5000_region:AT-7/CH-GR_type:mountain(3014)&title=Gamspleisspitze%2C+Gemspleisspitze%2C+Paraid+Naira,10° 14′ 30″ O
47° 3′ 19″ N,2813,Gamskogel (Sulztalkamm),https://de.wikipedia.org/wiki/Gamskogel_(Sulztalkamm),"https://de.wikipedia.org/wiki/Datei:Gamskogel,_Stubaier_Alpen.jpg",https://tools.wmflabs.org/geohack/geohack.php?pagename=Gamskogel_(Sulztalkamm)&language=de&params=47.055277777778_N_10.996944444444_E_dim:5000_region:AT-7_type:mountain(2813)&title=Gamskogel,10° 59′ 49″ O
47° 21′ 47″ N,2601,Gamskarspitze,https://de.wikipedia.org/wiki/Gamskarspitze,https://de.wikipedia.org/wiki/Datei:20140622-Gamskarlspitze_von_Speckkarspitze.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Gamskarspitze&language=de&params=47.3629951_N_11.5025738_E_dim:5000_region:AT-7_type:mountain(2601)&title=Gamskarspitze,11° 30′ 9″ O
